净值日期,单位净值,日增长率
2020-01-22,1.0,0.0
2020-01-23,1.0,0.0
2020-02-07,1.0336,0.0
2020-02-14,1.0534,0.0
2020-02-21,1.1333,0.0
2020-02-24,1.1679,3.053
2020-02-25,1.1846,1.4299
2020-02-26,1.1577,-2.2708
2020-02-27,1.1561,-0.1382
2020-02-28,1.1265,-2.5603
2020-03-02,1.1464,1.7665
2020-03-03,1.1533,0.6019
2020-03-04,1.1408,-1.0838
2020-03-05,1.1427,0.1665
2020-03-06,1.1357,-0.6126
2020-03-09,1.1031,-2.8705
2020-03-10,1.1316,2.5836
2020-03-11,1.112,-1.7321
2020-03-12,1.0975,-1.304
2020-03-13,1.0981,0.0547
2020-03-16,1.0516,-4.2346
2020-03-17,1.0575,0.561
2020-03-18,1.041,-1.5603
2020-03-19,1.0569,1.5274
2020-03-20,1.0585,0.1514
2020-03-23,1.02,-3.6372
2020-03-24,1.0287,0.8529
2020-03-25,1.0564,2.6927
2020-03-26,1.0512,-0.4922
2020-03-27,1.043,-0.7801
2020-03-30,1.0299,-1.256
2020-03-31,1.0268,-0.301
2020-04-01,1.0265,-0.0292
2020-04-02,1.0626,3.5168
2020-04-03,1.0516,-1.0352
2020-04-07,1.0754,2.2632
2020-04-08,1.0737,-0.1581
2020-04-09,1.0753,0.149
2020-04-10,1.0459,-2.7341
2020-04-13,1.0312,-1.4055
2020-04-14,1.057,2.5019
2020-04-15,1.0559,-0.1041
2020-04-16,1.0621,0.5872
2020-04-17,1.0739,1.111
2020-04-20,1.0863,1.1547
2020-04-21,1.0796,-0.6168
2020-04-22,1.0858,0.5743
2020-04-23,1.0769,-0.8197
2020-04-24,1.0615,-1.43
2020-04-27,1.0621,0.0565
2020-04-28,1.0754,1.2522
2020-04-29,1.0726,-0.2604
2020-04-30,1.1048,3.0021
2020-05-06,1.1314,2.4077
2020-05-07,1.1277,-0.327
2020-05-08,1.1312,0.3104
2020-05-11,1.1282,-0.2652
2020-05-12,1.1385,0.913
2020-05-13,1.1381,-0.0351
2020-05-14,1.1313,-0.5975
2020-05-15,1.1387,0.6541
2020-05-18,1.1296,-0.7992
2020-05-19,1.1508,1.8768
2020-05-20,1.1388,-1.0428
2020-05-21,1.1269,-1.045
2020-05-22,1.1039,-2.041
2020-05-25,1.0985,-0.4892
2020-05-26,1.1177,1.7478
2020-05-27,1.0986,-1.7089
2020-05-28,1.0966,-0.182
2020-05-29,1.1056,0.8207
2020-06-01,1.1285,2.0713
2020-06-02,1.1255,-0.2658
2020-06-03,1.1211,-0.3909
2020-06-04,1.1206,-0.0446
2020-06-05,1.1295,0.7942
2020-06-08,1.1227,-0.602
2020-06-09,1.1306,0.7037
2020-06-10,1.1405,0.8756
2020-06-11,1.1461,0.491
2020-06-12,1.1399,-0.541
2020-06-15,1.1331,-0.5965
2020-06-16,1.1459,1.1296
2020-06-17,1.1514,0.48
2020-06-18,1.1615,0.8772
2020-06-19,1.1771,1.3431
2020-06-22,1.2019,2.1069
2020-06-23,1.2252,1.9386
2020-06-24,1.2324,0.5877
2020-06-29,1.2357,0.2678
2020-06-30,1.2641,2.2983
2020-07-01,1.2689,0.3797
2020-07-02,1.2632,-0.4492
2020-07-03,1.2723,0.7204
2020-07-06,1.3196,3.7177
2020-07-07,1.3629,3.2813
2020-07-08,1.3895,1.9517
2020-07-09,1.4345,3.2386
2020-07-10,1.43,-0.3137
2020-07-13,1.4672,2.6014
2020-07-14,1.4546,-0.8588
2020-07-15,1.4368,-1.2237
2020-07-16,1.3497,-6.0621
2020-07-17,1.3461,-0.2667
2020-07-20,1.3748,2.1321
2020-07-21,1.4051,2.204
2020-07-22,1.4167,0.8256
2020-07-23,1.454,2.6329
2020-07-24,1.378,-5.227
2020-07-27,1.3892,0.8128
2020-07-28,1.3871,-0.1512
2020-07-29,1.4401,3.8209
2020-07-30,1.4518,0.8124
2020-07-31,1.4637,0.8197
2020-08-03,1.4855,1.4894
2020-08-04,1.4814,-0.276
2020-08-05,1.4847,0.2228
2020-08-06,1.446,-2.6066
2020-08-07,1.4445,-0.1037
2020-08-10,1.4429,-0.1108
2020-08-11,1.4096,-2.3079
2020-08-12,1.3778,-2.256
2020-08-13,1.3683,-0.6895
2020-08-14,1.3881,1.4471
2020-08-17,1.4038,1.131
2020-08-18,1.4072,0.2422
2020-08-19,1.358,-3.4963
2020-08-20,1.3401,-1.3181
2020-08-21,1.3564,1.2163
2020-08-24,1.3809,1.81
2020-08-25,1.3788,-0.15
2020-08-26,1.3341,-3.24
2020-08-27,1.3614,2.05
2020-08-28,1.3867,1.86
2020-08-31,1.3816,-0.37
2020-09-01,1.4018,1.46
2020-09-02,1.3981,-0.26
2020-09-03,1.384,-1.01
2020-09-04,1.3885,0.33
2020-09-07,1.34,-3.49
2020-09-08,1.3458,0.43
2020-09-09,1.2846,-4.55
2020-09-10,1.2717,-1.0
2020-09-11,1.3145,3.37
2020-09-14,1.3253,0.82
2020-09-15,1.3364,0.84
2020-09-16,1.3283,-0.61
2020-09-17,1.3368,0.64
2020-09-18,1.3416,0.36
2020-09-21,1.3307,-0.81
2020-09-22,1.3161,-1.1
2020-09-23,1.3559,3.02
2020-09-24,1.3055,-3.72
2020-09-25,1.3078,0.18
2020-09-28,1.3113,0.27
2020-09-29,1.3275,1.24
2020-09-30,1.3216,-0.44
2020-10-09,1.3795,4.38
2020-10-12,1.4205,2.97
2020-10-13,1.4233,0.2
2020-10-14,1.4016,-1.52
2020-10-15,1.3855,-1.15
2020-10-16,1.3696,-1.15
2020-10-19,1.3376,-2.34
2020-10-20,1.3549,1.29
2020-10-21,1.3368,-1.34
2020-10-22,1.3221,-1.1
2020-10-23,1.2899,-2.44
2020-10-26,1.3158,2.01
2020-10-27,1.336,1.54
2020-10-28,1.3442,0.61
2020-10-29,1.3475,0.25
2020-10-30,1.3526,0.38
2020-11-02,1.3693,1.23
2020-11-03,1.3769,0.56
2020-11-04,1.3728,-0.3
2020-11-05,1.4024,2.16
2020-11-06,1.3881,-1.02
2020-11-09,1.4394,3.7
2020-11-10,1.4334,-0.42
2020-11-11,1.3908,-2.97
2020-11-12,1.3893,-0.11
2020-11-13,1.3919,0.19
2020-11-16,1.3871,-0.34
2020-11-17,1.3579,-2.11
2020-11-18,1.3408,-1.26
2020-11-19,1.3576,1.25
2020-11-20,1.3699,0.91
2020-11-23,1.3782,0.61
2020-11-24,1.3713,-0.5
2020-11-25,1.3537,-1.28
2020-11-26,1.3385,-1.12
2020-11-27,1.3436,0.38
2020-11-30,1.3494,0.43
2020-12-01,1.3769,2.04
2020-12-02,1.374,-0.21
2020-12-03,1.3723,-0.12
2020-12-04,1.37,-0.17
2020-12-07,1.3776,0.55
2020-12-08,1.3804,0.2
2020-12-09,1.3643,-1.17
2020-12-10,1.3754,0.81
2020-12-11,1.357,-1.34
2020-12-14,1.3809,1.76
2020-12-15,1.395,1.02
2020-12-16,1.3958,0.06
2020-12-17,1.3979,0.15
2020-12-18,1.4146,1.19
2020-12-21,1.4688,3.83
2020-12-22,1.4369,-2.17
2020-12-23,1.4804,3.03
2020-12-24,1.4813,0.06
2020-12-25,1.5137,2.19
2020-12-28,1.5098,-0.26
2020-12-29,1.4849,-1.65
2020-12-30,1.5169,2.16
2020-12-31,1.5391,1.46
2021-01-04,1.5939,3.56
2021-01-05,1.625,1.95
2021-01-06,1.6288,0.23
2021-01-07,1.6589,1.85
2021-01-08,1.6573,-0.1
2021-01-11,1.6225,-2.1
2021-01-12,1.6725,3.08
2021-01-13,1.6623,-0.61
2021-01-14,1.6359,-1.59
2021-01-15,1.6354,-0.03
2021-01-18,1.6756,2.46
2021-01-19,1.6419,-2.01
2021-01-20,1.7122,4.28
2021-01-21,1.7616,2.89
2021-01-22,1.8134,2.94
2021-01-25,1.8038,-0.53
2021-01-26,1.7791,-1.37
2021-01-27,1.8129,1.9
2021-01-28,1.7217,-5.03
2021-01-29,1.6829,-2.25
2021-02-01,1.6948,0.71
2021-02-02,1.7397,2.65
2021-02-03,1.7345,-0.3
2021-02-04,1.7261,-0.48
2021-02-05,1.7009,-1.46
2021-02-08,1.7233,1.32
2021-02-09,1.7815,3.38
2021-02-10,1.8437,3.49
2021-02-18,1.8066,-2.01
2021-02-19,1.7596,-2.6
2021-02-22,1.7104,-2.8
2021-02-23,1.7051,-0.31
2021-02-24,1.6283,-4.5
2021-02-25,1.6239,-0.27
2021-02-26,1.5868,-2.28
2021-03-01,1.6236,2.32
2021-03-02,1.6016,-1.36
2021-03-03,1.605,0.21
2021-03-04,1.5248,-5.0
2021-03-05,1.5212,-0.24
2021-03-08,1.4444,-5.05
2021-03-09,1.3801,-4.45
2021-03-10,1.3987,1.35
2021-03-11,1.4322,2.4
2021-03-12,1.4451,0.9
2021-03-15,1.3898,-3.83
2021-03-16,1.4052,1.11
2021-03-17,1.4177,0.89
